"LOG_DONATIONS","fitted_gp","fitted_ols","resid_gp","ZIP_CODE","CAND_OFFICE_ST","CAND_PTY_AFFILIATION","in_state"
6.04973345523196,5.8342975676707,5.92411303558841,0.215435887561254,1040,"MI","DEM",0
5.7037824746562,5.7873271045287,5.94073054038522,-0.0835446298725024,1040,"MS","DEM",0
5.85793315448346,5.74905487530189,5.95405183022085,0.108878279181571,1040,"MT","DEM",0
5.78382518232974,6.02927486530404,6.22240096806958,-0.245449682974304,1040,"MT","REP",0
4.60517018598809,5.83371768540969,5.92447109676686,-1.2285474994216,1040,"NC","DEM",0
5.01063529409626,5.97114978126962,5.87608485977229,-0.960514487173362,1040,"NH","DEM",0
5.95324333428778,5.81980051114539,5.92936496015207,0.13344282314239,1040,"SC","DEM",0
4.76217393479776,6.10002050114755,6.19771409800079,-1.33784656634979,1040,"SC","REP",0
4.31748811353631,5.30761582533473,5.3674855839922,-0.990127711798425,1050,"AL","DEM",0
4.60517018598809,5.53100735375768,5.65584292217198,-0.925837167769586,1050,"AZ","REP",0
3.91202300542815,5.61103110577738,5.62776486762705,-1.69900810034924,1050,"KY","REP",0
3.91202300542815,5.42127274849316,5.32748253955567,-1.50924974306501,1050,"ME","DEM",0
5.52146091786225,5.61045122351637,5.62779827140728,-0.0889903056541232,1050,"SC","REP",0
6.62671774924902,6.37513595685098,6.48988810098477,0.25158179239804,1053,"AZ","DEM",0
5.79605775076537,6.39427207146439,6.48325023494612,-0.598214320699021,1053,"CO","DEM",0
4.86753445045558,6.44240229912842,6.46637000334355,-1.57486784867283,1053,"GA","DEM",0
6.47697236288968,6.41514783286084,6.47583007020102,0.0618245300288462,1053,"KS","DEM",0
4.60517018598809,6.45457982660968,6.46206406166136,-1.84940964062158,1053,"KY","DEM",0
7.47079377419506,6.55026039967671,6.42842774027112,0.920533374518349,1053,"ME","DEM",0
6.90775527898214,6.47023664765701,6.45642845703096,0.437518631325127,1053,"MI","DEM",0
5.90536184805457,6.3849939552882,6.48649581771339,-0.479632107233624,1053,"MT","DEM",0
5.58724865840025,6.46791711861296,6.45724087784612,-0.880668460212711,1053,"NC","DEM",0
5.32300997913841,6.45457982660968,6.46209680716066,-1.13156984747127,1053,"SC","DEM",0
3.04452243772342,6.78315093874147,6.89134231205418,-3.73862850101805,1054,"AL","DEM",0
7.36518012602101,6.72748224168428,6.91098442871897,0.63769788433673,1054,"AZ","DEM",0
4.04305126783455,7.00770223168644,7.17933356656769,-2.96465096385189,1054,"AZ","REP",0
7.54486106865846,6.74603847403668,6.90436882408794,0.79882259462178,1054,"CO","DEM",0
4.84418708645859,7.02625846403883,7.17271796193666,-2.18207137758024,1054,"CO","REP",0
6.85751406254539,6.79358881943969,6.88771714144819,0.0639252431057002,1054,"GA","DEM",0
5.58724865840025,6.78141129195843,6.89200288461321,-1.19416263355818,1054,"IA","DEM",0
6.90775527898214,6.76691423543312,6.89702140646411,0.140841043549014,1054,"KS","DEM",0
7.55171221535131,6.80576634692095,6.88346493932005,0.74594586843036,1054,"KY","DEM",0
5.62401750618734,7.0859863369231,7.15181407716878,-1.46196883073576,1054,"KY","REP",0
7.46565531013406,6.90782562485912,6.84763987008582,0.557829685274934,1054,"ME","DEM",0
3.46573590279973,7.18804561486128,7.11598900793454,-3.72230971206155,1054,"ME","REP",0
6.98007594056176,6.82142316796828,6.87780254281369,0.15865277259348,1054,"MI","DEM",0
6.93244789157251,6.78025152743641,6.89241076866694,0.152196364136103,1054,"MN","DEM",0
7.47420480649612,6.73676035786048,6.90755755098297,0.737444448635644,1054,"MT","DEM",0
4.20469261939097,7.01698034786263,7.17590668883169,-2.81228772847167,1054,"MT","REP",0
